33051,עקרונות שפות תכנה,150060.01.5780.42, גולדשטיין משה,א,17:00,18:30,בירן,221,פרוייקט-במ"מ,9/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.43, ברזילי יעקב,ב,16:15,17:45,בירן,218,פרוייקט-במ"מ,14/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.44, ברזילי יעקב,ב,16:15,17:45,בירן,218,פרוייקט-במ"מ,15/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.45, שחור חיים,ד,14:30,16:00,בירן,221,פרוייקט-במ"מ,14/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.46, גולדשטיין יאיר,ב,14:30,16:00,בירן,105,פרוייקט-במ"מ,14/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.47, גולדשטיין יאיר,ב,14:30,16:00,בירן,105,פרוייקט-במ"מ,14/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.48, לויאן יהונתן,א,19:45,21:15,בירן,105,פרוייקט-במ"מ,16/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.50, ברזילי יעקב,ה,14:30,16:00,בירן,105,פרוייקט-במ"מ,15/14,פעם בשבועיים שעתיים
33052,אוטומטים ושפות פורמליות,150101.01.5780.01, שוייצר נדב,ב,14:30,17:00,ישראל,203,שעור,91/85,
33052,אוטומטים ושפות פורמליות,150101.01.5780.02, פריאנטי חיים,ד,14:30,17:00,ישראל,303,שעור,59/91,
33052,אוטומטים ושפות פורמליות,150101.01.5780.11, שוייצר נדב,ג,14:30,16:00,בירן,304,תרגיל,29/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.12, תמיר אהרן,ג,14:30,16:00,בראוז,305,תרגיל,24/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.13, חייט אלכסנדר,ה,18:00,19:30,בראוז,304,תרגיל,9/30,
